,index,title,caption,combined_caption_title,Label
999,1000,"Jennifer Lawrence's Advice to Shailene Woodley: ""Don't Do Drugs or a Sex Tape""",,,0
1000,1001,Jennifer Lawrence's career advice to Shailene Woodley before 'Divergent' fame ...,,,0
1001,1002,Jimmy Fallon Playing Water Wars Card Game With Lindsay Lohan,,,0
1002,1003,JioGigaFiber: The price you pay could be too heavy for your liking,JioGigaFiber will become the biggest repository of usersÃÂ¢Ã¢âÂ¬Ã¢âÂ¢ private data in the worldÃÂ¢Ã¢âÂ¬Ã¢âÂ¢s largest democracy. That is as frightening as it is spectacular.,JioGigaFiber: The price you pay could be too heavy for your liking.JioGigaFiber will become the biggest repository of usersÃÂ¢Ã¢âÂ¬Ã¢âÂ¢ private data in the worldÃÂ¢Ã¢âÂ¬Ã¢âÂ¢s largest democracy. That is as frightening as it is spectacular.,0
1003,1004,Jolly Ol' Saint Patrick,,,0
1004,1005,Jon Favreau - Jon Favreau: Scarlett Johansson will be 'wonderful' mum,,,0
1005,1006,Jon Favreau admits he would have directed Star Wars if asked,,,0
1006,1007,Jon Favreau goes from 'Iron Man' to stainless steel food truck in new film,,,0
1007,1008,Jon Favreau On 'Chef' & Why He Still Likes Doing 'Big Movies',,,0
1008,1009,"Jon Favreau On His New Movie 'Chef', Rules Out A Tinder-Fueled Swingers ...",,,1
1009,1010,Jon Favreau says pregnant Scarlett Johansson 'will be a wonderful mom',,,0
1010,1011,Jon Favreau sizzles as 'Chef' at SXSW,,,1
1011,1012,Jon Favreau Talks About Chef at SXSW,,,0
1012,1013,"Jon Favreau Talks New Movie, Also Scarlett Johansson's Parenting Skills, For ...",,,0
1013,1014,"Jon Favreau To Direct, Star In New Cooking Movie For Much Needed Change ...",,,0
1014,1015,Jon Favreau Would Have Directed 'Star Wars' If Anyone Had Actually Asked,,,0
1015,1016,Jon Favreau would have directed Star Wars VII,,,0
1016,1017,"Jon Favreau, John Leguizamo in first clip of new comedy Chef - watch",,,1
1017,1018,Jon Favreau: Scarlett Johansson will be 'wonderful' mum,,,0
1018,1019,Jon Favreau's 'Chef': First Look and Early Buzz,,,0
1019,1020,Jon Favreau's Food Porn,,,0
1020,1021,Josh Kaufman - One More Try - The Voice 2014 Blind Auditions,,,0
1021,1022,Josh Kaufman Sings on The Voice 2014 Season 6 Blind Auditions (VIDEO),,,0
1022,1023,"JSW Energy almost doubles capex plan for EV arm to Rs 6,500 crore","Last August, the company had announced its plans to make a foray into new verticals, including electric vehicles, energy storage business and charging infrastructure.","JSW Energy almost doubles capex plan for EV arm to Rs 6,500 crore.Last August, the company had announced its plans to make a foray into new verticals, including electric vehicles, energy storage business and charging infrastructure.",0
1023,1024,Juan Pablo at a wedding chapel in Las Vegas: Spoiler for 'The Bachelor Finale'?,,,0
1024,1025,Juan Pablo Called 'The Worst Bachelor Ever?' Producers Of 'The Bachelor' Can't ...,,,0
1025,1026,"Juan Pablo Calls The Bachelor a ""Soap Opera,"" Can't Wait for It to End",,,0
1026,1027,Juan Pablo could be the most detested bachelor in history of show,,,0
1027,1028,"Juan Pablo Defends R-Word ""Joke,"" Blames ""Different Culture"" as Excuse",,,0
1028,1029,Juan Pablo Defends R-Word Twitter Joke And Urges 'The Bachelor' Fans To ...,,,0
1029,1030,Juan Pablo Dissed By 'Bachelor' Insider: He's 'Bad In Bed',,,0
1030,1031,Juan Pablo Disses [Spoiler] After Sending Her Home,,,0
1031,1032,Juan Pablo Galavis and Bachelor 2014 Winner Already Near Breakup Ã¢â¬â Report,,,0
1032,1033,Juan Pablo Galavis and Nikki Ferrell Make Debut Ã¢â¬â Bachelor Nation Reacts!,,,0
1033,1034,Juan Pablo Galavis Controversy: 'Bachelor' Star Blames His Poor English for ...,,,0
1034,1035,"Juan Pablo Galavis deemed the ""worst Bachelor ever""",,,0
1035,1036,Juan Pablo Galavis Defends Offensive 'Retard' Twitter Joke,,,0
1036,1037,"Juan Pablo Galavis Defends R-Word Joke, Tells People to ""Open Your Mind ...",,,0
1037,1038,Juan Pablo Galavis described as 'worst Bachelor ever' by show sources,,,0
1038,1039,Juan Pablo Galavis' Family: We Didn't Really Dis Him Ã¢â¬â It's All Editing!,,,0
1039,1040,Juan Pablo Galavis hits Vegas amidst Bachelor controversies,,,0
1040,1041,Juan Pablo Galavis Hits Vegas Before Bachelor Finale,,,0
1041,1042,"Juan Pablo Galavis is 'the worst Bachelor ever,' producers can't wait for this ...",,,0
1042,1043,Juan Pablo Galavis is the 'worst Bachelor ever': Show insiders say producers are ...,,,0
1043,1044,"Juan Pablo Galavis Offends, Eliminates Clare Crawley Ã¢â¬â Bachelor Nation Reacts",,,0
1044,1045,Juan Pablo Galavis picks his girl: Did Reality Steve get it right?,,,0
1045,1046,Juan Pablo Galavis plans big surprise tonight: What could it be?,,,0
1046,1047,Juan Pablo Galavis Raises Eyebrows on Twitter,,,0
1047,1048,Juan Pablo Galavis Tweets Visit to Vegas,,,0
1048,1049,Juan Pablo Galavis Twitter Joke Offensive? Bachelor Defends Insensitive R ...,,,0
1049,1050,Juan Pablo Galavis upsets Clare Crawley with sexual comment,,,0
1050,1051,"Juan Pablo Galavis Uses the R-Word on Twitter, Then Defends It Intensely",,,0
1051,1052,Juan Pablo Galavis Visits Las Vegas Wedding Chapel Before 'The Bachelor ...,,,0
1052,1053,Juan Pablo Galavis Visits Wedding Chapel on Eve of Bachelor Finale Ã¢â¬â With ...,,,0
1053,1054,Juan Pablo Galavis 'Worst Bachelor Ever': Producers 'Can't Wait' For End Of ...,,,0
1054,1055,Juan Pablo Galavis: Who is he and why should you care? A primer on 'The ...,,,0
1055,1056,"Juan Pablo Galvais of The Bachelor Voted the ""Worst Bachelor Ever""",,,0
1056,1057,Juan Pablo Gives Final Rose To Nikki Ferrell But Doesn't Propose,,,0
1057,1058,Juan Pablo insults Clare Crawley on 'The Bachelor 2014': What did he say?,,,0
1058,1059,Juan Pablo Is the Worst Bachelor in History,,,0
1059,1060,"Juan Pablo lives with parents? Mom, dad & 'The Bachelor' under one roof",,,0
1060,1061,Juan Pablo makes his decision in 'The Bachelor' finale,,,0
1061,1062,Juan Pablo offers wedding song? 'The Bachelor' shares music with Clare Crawley,,,0
1062,1063,Juan Pablo puts a ring on it,,,0
1063,1064,"Juan Pablo Ridicules Mentally Handicapped, Says To Ã¢â¬ÅRespectÃ¢â¬Â His Use Of The ...",,,0
1064,1065,Juan Pablo Seals Fate as Most Despised Bachelor Ever,,,0
1065,1066,Juan Pablo spoilers: 'The Bachelor 2014' still with final pick per Reality Steve,,,0
1066,1067,Juan Pablo Stupid Tweets Ignorant Or Mean? Bachelor Slammed By Andi ...,,,0
1067,1068,Juan Pablo 'The Bachelor 2014' spoilers: 'lots of fighting' now with final lady,,,0
1068,1069,Juan Pablo 'The Bachelor' Tweets 'The Soap Opera Comes to an End',,,0
1069,1070,Juan Pablo Won't Tell Bachelor Winner He Loves Her On Painfully ...,,,0
1070,1071,Juan Pablo Worst Bachelor Ever - Even Chris Harrison And ABC Producers Hate ...,,,0
1071,1072,"Juan Pablo's ""Retard"" Joke Backfires: Ridicules the Mentally Handicapped Then ...",,,0
1072,1073,Justin & Selena's PDA On Dirty Dancing,,,0
1073,1074,Justin and Selena Dirty Dancing AFter Dirty Depo,,,0
1074,1075,Justin and Selena do some dirty dancing,,,0
1075,1076,Justin and Selena: a couple again?,,,0
1076,1077,Justin And Selena's Dirty Dancing Video: The Greatest Fan Freakouts,,,0
1077,1078,"Justin Beiber-Selena Gomez reunite, Beiber posts racy video with Gomez (watch ...",,,0
1078,1079,Justin Bieber - Justin Bieber And Selena Gomez Choreograph Sexy Dance,,,0
1079,1080,Justin Bieber - Justin Bieber can't be 'broken',,,0
1080,1081,Justin Bieber - Justin Bieber dedicates song to his 'baby' Selena Gomez,,,0
1081,1082,Justin Bieber - Justin Bieber Dedicates Song To Selena Gomez,,,0
1082,1083,Justin Bieber -- VIDEOTAPED DEPOSITION -- Like You've Never Seen Him ...,,,0
1083,1084,"Justin Bieber & Selena Gomez ""Close and Into Each Other,"" Texas Witness ...",,,0
1084,1085,Justin Bieber & Selena Gomez are back on? Again?,,,0
1085,1086,Justin Bieber & Selena Gomez Are Heating Back UpÃ¢â¬âCouple Goes 'Dirty ...,,,0
1086,1087,Justin Bieber & Selena Gomez Are Smokin' Up the Dance Floor - Watch Now!,,,0
1087,1088,Justin Bieber & Selena Gomez Dirty Dancing And Kissing At Laser Tag Date ...,,,0
1088,1089,Justin Bieber & Selena Gomez Get Hot & Heavy In Dance Rehearsal Videos ...,,,0
1089,1090,Justin Bieber & Selena Gomez Get Intimate On The Dance Floor Ã¢â¬â Videos,,,0
1090,1091,Justin Bieber & Selena Gomez get steamy on the dance floor,,,0
1091,1092,Justin Bieber & Selena Gomez Get Their Dirty Dancing On,,,0
1092,1093,Justin Bieber & Selena Gomez Have A Private Sweat Sesh In Texas! And It ...,,,0
1093,1094,Justin Bieber & Selena Gomez Love Making and Sexy PDA at Laser Tag Date ...,,,0
1094,1095,Justin Bieber & Selena Gomez Officially A Couple Again,,,0
1095,1096,Justin Bieber & Selena Gomez' Private Dance Video Is Too Sexy For Justin's ...,,,0
1096,1097,Justin Bieber & Selena Gomez' Sexy Dance Certainly Explains a Few Things ...,,,0
1097,1098,Justin Bieber (Kind Of ) Explains Why He Was Acting Out in His Deposition Video,,,0
1098,1099,"Justin Bieber acts smug, insolent in lawyer deposition",,,0
1099,1100,Justin Bieber Admits Not Having Xanax Prescription During Deposition (VIDEO),,,0
1100,1101,Justin Bieber all but confirms reunion with Selena Gomez at SXSW,,,0
1101,1102,Justin Bieber Allegedly Stormed Out Of A Deposition,,,0
1102,1103,Justin Bieber And Selena Gomez Are Back Together Dirty Dancing,,,0
1103,1104,Justin Bieber and Selena Gomez are definitely back together!,,,0
1104,1105,Justin Bieber and Selena Gomez Attempt to Convey Their Passion for Each ...,,,0
1105,1106,Justin Bieber And Selena Gomez Back Together? They Were Spotted Together ...,,,0
1106,1107,Justin Bieber and Selena Gomez Bust Some Dance Moves Together,,,0
1107,1108,Justin Bieber and Selena Gomez choreograph sexy dance,,,0
1108,1109,Justin Bieber and Selena Gomez cuddle in Texas - back together?,,,0
1109,1110,Justin Bieber and Selena Gomez dance together at Texas studio,,,0
1110,1111,Justin Bieber and Selena Gomez Dating 2014: Couple Seen Back Together in ...,,,0
1111,1112,Justin Bieber and Selena Gomez Dirty Danced and Now I'm Depressed,,,0
1112,1113,Justin Bieber and Selena Gomez Dirty Dancing (See Full Video!),,,0
1113,1114,Justin Bieber and Selena Gomez dirty dancing; the new 'Bachelorette;' more ...,,,0
1114,1115,Justin Bieber and Selena Gomez get steamy on the dance floor,,,0
1115,1116,Justin Bieber and Selena Gomez get up close and personal during steamy ...,,,0
1116,1117,Justin Bieber and Selena Gomez grind to John Legend - WATCH,,,0
1117,1118,Justin Bieber and Selena Gomez Hot Date: JB Posts Sexy Dance Choreography ...,,,0
1118,1119,Justin Bieber and Selena Gomez kiss and make up,,,0
1119,1120,Justin Bieber And Selena Gomez 'Kiss In The Shadows' As They Enjoy Laser ...,,,1
1120,1121,Justin Bieber and Selena Gomez kissing and back together,,,0
1121,1122,Justin Bieber and Selena Gomez Leak Sexy Dance Video,,,0
1122,1123,Justin Bieber and Selena Gomez Met in a Starbucks this Week,,,0
1123,1124,Justin Bieber and Selena Gomez perform sexy choreographed dance to John ...,,,0
1124,1125,Justin Bieber And Selena Gomez Reenact 'Dirty Dancing' In Sexy Instagram ...,,,0
1125,1126,Justin Bieber and Selena Gomez Rehearse Sexy Dance Moves (VIDEO),,,0
1126,1127,Justin Bieber and Selena Gomez Reunite at Texas Starbucks Following Miami ...,,,0
1127,1128,Justin Bieber and Selena Gomez reunite in Texas,,,0
1128,1129,Justin Bieber And Selena Gomez Reunited? Former Couple Indulge In Some ...,,,0
1129,1130,"Justin Bieber and Selena Gomez Romance: 'Jelena' Performs Racy Dance, Post ...",,,0
1130,1131,Justin Bieber and Selena Gomez Sexy Video,,,0
1131,1132,Justin Bieber and Selena Gomez Show Off Some Serious PDA in New Dance ...,,,1
1132,1133,Justin Bieber and Selena Gomez spotted kissing in Texas,,,0
1133,1134,Justin Bieber and Selena Gomez Steam Up the Dance Floor in This Sexy Routine!,,,0
1134,1135,Justin Bieber And Selena Gomez Together in Dance Studio: Collaboration Song ...,,,0
1135,1136,Justin Bieber and Selena Gomez: It's back on,,,0
1136,1137,Justin Bieber And Selena Gomez's 'Honey' Remake Is The Best Thing Ever,,,0
1137,1138,Justin Bieber And Selena Gomez's Sexy Dance Probably Means They're Dating ...,,,1
1138,1139,Justin Bieber and Selena Gomez's sexy dance routine,,,0
1139,1140,"Justin Bieber appears annoyed, smug and rude in deposition video",,,0
1140,1141,Justin Bieber argues with lawyer and pretends to fall asleep in deposition,,,0
1141,1142,Justin Bieber arrogant in deposition and back with Selena Gomez,,,0
1142,1143,"Justin Bieber arrogantly argues with defence lawyer, pretends to fall asleep and ...",,,0
1143,1144,Justin Bieber At SXSW: Singer Dedicates Song For Selena Gomez (VIDEO),,,0
1144,1145,"Justin Bieber Attends Selena Gomez's Concert, Tweets About Her ""Great Show ...",,,0
1145,1146,Justin Bieber battles lawyer in deposition video,,,0
1146,1147,"Justin Bieber behaves badly, won't talk about Selena Gomez in deposition video",,,0
1147,1148,Justin Bieber behaves like a child in a deposition from March 6,,,0
1148,1149,Justin Bieber Blasts Lawyer For Asking About Selena Gomez In Deposition [Video],,,0
1149,1150,"Justin Bieber Blows Up at Court Reporter, Sucks So Hard",,,0
1150,1151,Justin Bieber 'Broken' Singer: Niall Horan's Rumored Instagram Loving Rival ...,,,0
1151,1152,Justin Bieber Buys Selena Gomez Back With $10000 Worth Of Roses; 'Baby ...,,,0
1152,1153,Justin Bieber Calls Out His H8rs While Attempting To Defend His Deposition ...,,,0
1153,1154,"Justin Bieber Calls Selena Gomez His Baby, Which Is Ironic Because He's The ...",,,0
1154,1155,Justin Bieber Can't Remember If He's Been To Australia,,,0
1155,1156,Justin Bieber claims he was 'detrimental' in own career,,,0
1156,1157,Justin Bieber Dances Intimately With Selena Gomez In The Studio,,,0
1157,1158,Justin Bieber Dances With Selena Gomez in Sexy Videos,,,0
1158,1159,Justin Bieber Declares Selena Gomez 'My Baby' at Surprise SXSW Performance ...,,,1
1159,1160,Justin Bieber Declares Selena Gomez 'My Baby' At Surprise SXSW Show [Video],,,0
1160,1161,Justin Bieber dedicates a song to ex-girlfriend Selena Gomez at SXSW festival,,,0
1161,1162,Justin Bieber Dedicates a Song to Selena Gomez During Surprise SXSW ...,,,0
1162,1163,Justin Bieber dedicates 'Boyfriend' song to Selena Gomez at SXSW,,,0
1163,1164,"Justin Bieber Dedicates Song to ""My Baby"" Selena Gomez at Surprise SXSW ...",,,0
1164,1165,Justin Bieber dedicates song to his 'baby' Selena Gomez,,,0
1165,1166,Justin Bieber dedicates song to 'my baby' Selena Gomez,,,0
1166,1167,Justin Bieber Dedicates Song to 'My Baby' Selena Gomez (Video),,,0
1167,1168,Justin Bieber dedicates song to 'my baby' Selena Gomez [VIDEO],,,0
1168,1169,Justin Bieber Dedicates Song to 'My Baby' Selena Gomez at Surprise SXSW Show,,,0
1169,1170,Justin Bieber Dedicates Song To 'My Baby' Selena Gomez At SXSW Concert,,,0
1170,1171,Justin Bieber 'Dedicates Song To Selena Gomez At Surprise SXSW Gig',,,0
1171,1172,Justin Bieber dedicates song to Selena Gomez at SXSW show,,,0
1172,1173,Justin Bieber Dedicates Song To Selena Gomez During Surprise SXSW Show ...,,,0
1173,1174,Justin Bieber Dedicates Surprise SXSW Performance to Selena Gomez,,,1
1174,1175,Justin Bieber Dedicates SXSW Song to 'Ex' Selena Gomez,,,0
1175,1176,Justin Bieber Defending Himself After Deposition Behavior?,,,0
1176,1177,Justin Bieber defends deposition behaviour,,,0
1177,1178,Justin Bieber defends deposition douchiness on www twitter dot com,,,0
1178,1179,Justin Bieber Defends Deposition Videos,,,0
1179,1180,"Justin Bieber Defends Deposition, Tells Fans: They Can't Break Us!",,,0
1180,1181,Justin Bieber defends himself after deposition hits the web,,,0
1181,1182,Justin Bieber defends himself on Twitter after deposition video hits the web,,,0
1182,1183,Justin Bieber Defends His Bad Behavior Caught on Tape,,,0
1183,1184,Justin Bieber defends his ratty behaviour in THAT deposition video,,,0
1184,1185,Justin Bieber DEFENDS that deposition video,,,0
1185,1186,Justin Bieber deposition video released - 5 highlights,,,0
1186,1187,Justin Bieber deposition video released by TMZ,,,0
